SizeKb,readmeSize,stargazers,language,forks_count,open_issues_count,DescLen,numOfContributors,isActive
92,0,1,'Not Specified',0,0,0,1,false
297,461,1,Other,0,0,26,4,false
140,0,2,Other,0,0,0,1,false
112,0,1,Other,0,0,99,1,false
96,0,1,'Not Specified',0,0,47,0,false
4161,11670,740,PHP,147,121,82,30,true
1800,0,10,Python,0,0,51,1,false
152,0,0,JavaScript,0,0,76,1,false
5609,0,1,Objective-C,0,0,128,2,false
176,0,1,Ruby,0,0,0,0,false
547,736,2,JavaScript,0,0,30,1,false
48,0,1,'Not Specified',0,0,50,-1,false
33942,0,1,Ruby,0,9,13,3,false
104,0,2,Java,0,0,31,1,false
2081,1021,34,Other,8,0,59,1,true
132,0,1,C++,1,0,122,1,false
104,0,1,C,1,1,59,1,false
132,0,1,Ruby,0,1,79,1,false
100,0,1,Ruby,0,0,21,1,false
223,0,2,Ruby,0,0,15,21,false
6818,3932,2,C++,0,0,75,23,false
96,0,1,Ruby,0,0,0,0,false
100,610,1,Ruby,0,0,25,1,false
96,0,1,Python,0,0,32,1,false
6592,0,1,'Not Specified',0,0,43,0,false
100,0,1,Python,0,0,0,1,false
700,0,2,JavaScript,0,0,0,1,false
120,0,1,C,1,0,42,1,false
107,0,1,PHP,1,0,64,1,false
196,0,1,Ruby,0,0,31,0,false
190,0,2,Java,2,0,55,0,false
104,0,3,Other,0,0,77,1,false
48,0,1,'Not Specified',0,0,0,-1,false
107,0,1,Python,1,0,25,2,false
96,0,1,Other,0,0,20,1,false
180,0,1,Ruby,0,0,0,0,false
92,0,1,'Not Specified',0,0,0,1,false
289,0,1,Ruby,0,0,61,5,false
111,1469,4,JavaScript,2,0,43,1,false
14377,18065,9,Java,6,0,0,4,false
41917,0,21,C,7,22,17,5,false
13844,1028,4,C++,1,0,71,30,false
35012,0,1,Java,0,0,36,1,false
96,0,1,'Not Specified',0,0,0,1,false
48,0,1,'Not Specified',0,0,0,-1,false
101,0,1,JavaScript,0,0,78,2,false
348,0,1,JavaScript,0,0,0,1,false
138,0,3,Java,4,0,22,1,false
104,0,1,C++,0,0,76,1,false
167,0,90,JavaScript,7,3,86,3,true
48,0,1,'Not Specified',0,0,0,-1,false
1040,0,1,C,0,0,37,2,false
116,2326,1,Ruby,0,0,32,3,false
126,0,1,'Not Specified',0,0,31,6,false
88,0,1,PHP,0,0,79,1,false
11592,0,2,PHP,0,1,47,1,false
592,20,2,JavaScript,0,0,0,2,false
258,0,15,Other,3,0,44,5,true
2387,0,1,Ruby,1,0,18,1,false
280,0,1,Ruby,0,0,8,1,false
12168,0,1,PHP,0,0,4,1,false
100,0,1,JavaScript,0,0,11,1,false
248,0,1,Other,0,0,0,1,true
180,0,1,Ruby,0,0,22,1,false
81,0,1,PHP,0,0,79,0,false
2767,2506,21,Other,1,0,38,1,true
376,0,1,JavaScript,0,0,56,1,false
8824,5726,1,Objective-C,0,0,44,21,false
376,0,1,'Not Specified',0,0,30,1,false
135,0,1,C,0,0,81,1,false
1470,0,1,Other,0,0,31,9,false
80,0,1,'Not Specified',0,0,29,1,false
172,0,0,Python,0,0,35,1,true
823,0,1,Java,0,0,30,19,false
92,0,1,Python,0,0,20,1,false
304,4049,0,C#,0,0,43,2,false
108,5006,1,Other,0,0,53,1,false
470,1179,1,Python,1,0,32,1,false
90,140,0,'Not Specified',0,0,56,2,false
1162,1453,0,JavaScript,0,0,85,2,false
381,1041,0,JavaScript,0,0,39,1,false
56,0,0,'Not Specified',0,0,24,-1,false
424,229,0,Other,0,0,58,2,false
108,20,0,'Not Specified',0,0,0,1,false
168,7369,0,JavaScript,0,0,54,1,false
764,0,0,Java,0,0,0,30,false
312,235,0,Java,1,0,0,5,false
152,0,0,Python,0,0,0,1,false
296,197,0,Python,0,0,53,1,false
452,136,2,'Not Specified',0,0,97,3,false
836,0,0,C,0,0,0,1,false
100,2531,6,JavaScript,0,0,54,1,false
394,480,0,JavaScript,0,0,0,2,false
108,96,0,Other,0,0,68,1,false
5692,1630,1,CSS,1,1,47,1,false
728,0,0,C,0,0,0,1,false
844,0,0,C,0,0,0,1,false
16596,26,0,CSS,0,0,8,2,false
227,21,0,'Not Specified',1,1,17,2,false
820,0,0,C,0,0,0,1,false
287786,250,0,PHP,0,0,28,15,false
5363,2516,0,Other,0,0,0,1,false
100,0,0,'Not Specified',0,0,0,1,false
56,0,0,'Not Specified',0,0,0,-1,false
980,0,0,C,0,0,0,1,false
156,0,0,C,0,0,0,1,false
104,103,0,'Not Specified',0,0,53,1,false
352,0,0,C,0,0,0,1,false
207,22,0,'Not Specified',0,0,17,1,false
1224,0,0,C,0,0,0,1,false
5064,63,0,'Not Specified',0,0,37,1,false
144,0,0,Other,0,0,0,1,false
5276,0,0,C++,0,0,0,1,false
2512,0,0,C,0,0,0,1,false
56,0,0,'Not Specified',0,0,11,-1,false
56,0,0,'Not Specified',0,0,12,-1,false
130,0,0,PHP,0,0,138,3,false
144,0,0,Python,1,0,19,1,false
700,82,1,'Not Specified',0,0,21,1,true
86,0,0,Other,0,0,17,1,false
1692,342,0,Java,1,0,41,1,false
908,0,0,JavaScript,0,0,49,1,false
164,0,0,C++,0,0,21,1,false
2040,0,0,CSS,0,0,18,1,false
91,2035,0,JavaScript,0,0,25,1,false
232,0,0,C,0,0,0,1,false
13266,15969,0,JavaScript,0,0,83,25,false
60,4275,0,Ruby,0,0,53,1,false
39036,31,0,Java,0,0,13,1,false
156,69,0,Ruby,0,0,53,1,false
752,0,0,C,0,0,0,1,false
172,0,1,C++,0,0,23,1,false
344,0,0,C++,0,0,0,1,false
3596,0,0,C++,0,0,0,1,false
128,0,0,C,0,0,0,1,false
56,0,0,'Not Specified',0,0,0,-1,false
2640,0,0,PHP,0,0,69,1,false
328,0,0,C,0,0,0,1,false
81516,0,0,Other,0,0,11,1,false
814,0,0,PHP,0,0,36,4,false
1108,0,0,Python,0,0,20,0,false
212,0,0,C,0,0,0,1,false
137,74,0,PHP,0,0,59,7,false
792,0,0,C,0,0,0,1,false
818,371,3,Python,1,0,53,2,true
208,1028,0,Other,0,0,37,1,false
676,0,0,Java,0,0,0,1,false
1744,0,0,CSS,0,0,0,1,false
124,0,0,Objective-C,0,0,38,1,false
113,0,0,'Not Specified',0,0,42,2,false
108,69,0,Ruby,0,0,29,1,false
436,0,0,Java,0,0,0,1,false
118,0,0,JavaScript,0,0,72,1,false
9466,0,0,Java,1,0,0,1,false
339,1545,0,JavaScript,0,0,49,4,false
6352,4656,0,Objective-C,0,0,53,5,false
4024,48,0,'Not Specified',0,0,10,1,false
104,120,0,Other,0,0,18,0,false
1782,0,0,Java,1,0,0,1,false
60,1613,0,JavaScript,0,0,50,2,false
1980,0,0,Java,0,0,0,1,false
100,0,0,'Not Specified',0,0,21,1,false
236,0,0,Java,0,0,0,1,false
208,0,0,Java,0,0,0,1,false
15356,7452,0,Ruby,0,0,32,30,false
2740,0,0,Java,0,0,0,1,false
352,0,0,Python,0,0,58,1,false
240,0,0,Java,0,0,0,1,false
39224,0,0,CSS,0,0,16,2,false
136,0,0,Other,0,0,71,1,false
5635,0,0,Java,1,0,0,15,false
1801,0,0,C,1,0,0,1,false
12219,6126,1,C++,0,0,51,8,false
1396,0,1,C#,0,0,56,1,false
428,0,0,C,0,0,0,1,false
184,190,0,JavaScript,0,0,18,1,false
131,5734,0,Ruby,0,0,0,4,false
116,0,0,JavaScript,0,0,0,1,false
136,34,0,Other,0,0,20,1,false
0,0,0,'Not Specified',0,0,0,-1,false
1509,0,0,'Not Specified',0,0,9,1,false
136,0,0,Other,0,0,0,1,false
60253,2290,0,'Not Specified',0,0,70,30,false
0,0,0,'Not Specified',0,0,2423,-1,false
34936,390,0,PHP,0,0,47,3,false
138,5064,0,'Not Specified',0,0,67,2,false
0,12,0,'Not Specified',0,0,0,1,false
164595,0,0,C#,0,0,62,3,false
636,18,0,JavaScript,0,0,0,1,false
25215,0,0,CSS,0,0,13,1,true
0,53,0,'Not Specified',0,0,41,1,false
151,7316,0,'Not Specified',0,0,47,12,false
759,1150,0,'Not Specified',0,0,19,3,false
116,0,0,JavaScript,0,0,16,1,false
24481,10467,0,'Not Specified',0,0,33,8,false
58117,0,0,'Not Specified',0,0,24,8,false
754488,1828,0,'Not Specified',0,0,126,3,false
335,5897,0,Other,0,0,0,3,false
1426,8210,1,'Not Specified',0,0,159,6,false
1337,912,0,'Not Specified',0,0,69,11,false
540,11049,0,'Not Specified',0,0,28,30,false
110,35,0,Other,0,0,15,1,false
1540,0,0,C#,0,0,18,3,false
11745,4728,0,'Not Specified',0,0,48,30,false
18987,9638,0,'Not Specified',0,0,56,16,false
935,0,0,'Not Specified',0,0,88,3,false
206,8165,0,'Not Specified',0,0,65,2,false
6273,5278,0,'Not Specified',0,0,43,3,false
0,0,0,'Not Specified',0,0,0,-1,false
3,74,0,JavaScript,0,0,41,1,false
172,105,0,JavaScript,0,0,83,1,false
0,0,0,'Not Specified',0,0,2777,-1,false
548,67,0,Java,0,0,40,1,false
580920,265,0,'Not Specified',0,0,101,1,false
1568,0,0,Python,0,0,19,30,true
308,55,0,C++,0,0,41,1,false
414,70,2,Other,0,0,16,2,true
188,0,0,Python,0,0,0,2,false
4608,1455,0,'Not Specified',0,0,0,2,false
11,631,0,'Not Specified',0,0,42,1,false
724,1531,0,C++,0,0,30,1,false
18368,0,0,PHP,0,0,0,4,false
15785,0,0,Python,0,0,214,30,false
120,132,0,Python,0,0,41,1,false
0,0,0,'Not Specified',0,0,40,-1,false
461,2677,0,'Not Specified',0,0,57,2,false
395,196,0,CSS,0,0,63,2,false
7968,0,0,'Not Specified',0,0,186,30,false
9648,71,0,'Not Specified',0,0,53,1,false
188,1072,1,JavaScript,0,0,43,1,false
278,6915,0,'Not Specified',0,0,135,4,false
1612,161,2,C,2,0,39,1,true
891,0,0,'Not Specified',0,0,89,3,false
308,95,0,JavaScript,0,0,0,2,false
90,3445,0,CSS,0,0,14,1,false
136,24,0,'Not Specified',0,0,0,1,false
274425,0,0,'Not Specified',0,0,82,30,false
168,0,0,CSS,0,0,22,1,false
935,3580,0,'Not Specified',0,0,22,29,true
0,6,0,'Not Specified',0,0,0,1,false
18908,2290,0,PHP,0,0,31,2,false
360,0,0,C#,0,0,0,2,false
110,35,0,Other,0,0,15,1,false
14719,0,0,'Not Specified',0,0,89,30,false
148,836,1,Ruby,0,0,51,0,false
56586,1887,0,'Not Specified',0,0,26,30,false
7548,49,0,'Not Specified',0,0,27,1,false
148,0,0,CSS,0,0,18,1,false
34122,8035,0,'Not Specified',0,0,36,30,false
1833,1166,0,'Not Specified',0,0,34,3,false
48554,4423,0,'Not Specified',0,0,92,30,false
889,0,0,'Not Specified',0,0,35,1,false
120,76,0,Other,0,0,46,1,false
23025,6424,0,'Not Specified',0,0,25,30,false
0,0,0,'Not Specified',0,0,10,-1,false
5939,14139,0,'Not Specified',0,0,145,30,false
172,0,0,Java,0,0,0,1,false
116,1,0,'Not Specified',0,0,3092,1,false
2295,321,0,'Not Specified',0,0,41,4,false
104,0,0,C#,0,0,0,1,false
348,4542,0,JavaScript,0,0,20,1,false
136,323,21,Other,6,0,68,1,true
134,0,0,'Not Specified',0,0,38,4,false
2326,80367,0,'Not Specified',0,0,212,1,false
0,0,0,'Not Specified',0,0,18,-1,false
308,0,0,CSS,0,0,0,3,false
184,95,0,JavaScript,0,0,0,2,false
108,0,0,C#,0,0,16,1,false
192,638,0,Python,0,0,34,2,false
1026004,506,0,'Not Specified',0,0,110,9,false
3198,92,0,'Not Specified',0,0,7,2,false
110,35,0,Other,0,0,15,1,false
668,26949,0,Ruby,1,0,51,30,false
11379,51,0,PHP,1,0,0,2,false
109,436,0,Java,0,0,24,4,false
8921,0,0,Java,0,0,52,1,false
4415,58,0,JavaScript,0,0,32,5,false
0,0,0,'Not Specified',0,0,2111,-1,false
136,105,0,Other,0,0,27,1,false
0,0,0,'Not Specified',0,0,2573,-1,false
14436,37,0,Other,0,0,21,3,false
120,0,0,Objective-C,0,0,0,1,false
208,350,0,Other,0,0,0,1,false
5150,287,0,JavaScript,0,0,30,3,false
0,0,0,'Not Specified',0,0,0,-1,false
1462,8144,0,JavaScript,0,0,89,27,false
136,0,0,Python,0,0,0,1,false
80,27,0,'Not Specified',0,0,15,0,false
130,0,0,Java,0,0,0,2,false
2908,0,0,Java,0,0,20,1,false
0,0,0,'Not Specified',0,0,0,1,false
132,831,0,C,0,0,98,1,false
0,0,0,'Not Specified',0,0,2750,-1,false
100,0,0,'Not Specified',0,0,0,1,false
272,0,0,Java,0,0,20,1,false
168,0,0,C,0,0,0,1,false
71,255,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,2627,-1,false
124,556,0,Ruby,0,0,0,1,false
100,0,0,'Not Specified',0,0,0,1,false
1074,8336,0,Ruby,0,0,53,30,false
14176,0,0,JavaScript,0,0,0,1,false
4808,0,0,C++,0,0,61,1,false
120,9,0,Other,0,0,0,1,false
156,3355,0,JavaScript,0,0,0,1,false
132,37,0,'Not Specified',0,0,11,1,false
27,0,1,C++,0,0,0,1,true
799420,0,0,C,0,0,152,30,false
0,0,0,'Not Specified',0,0,2479,-1,false
100,0,0,'Not Specified',0,0,0,1,false
528,0,0,'Not Specified',0,0,18,1,false
0,0,0,'Not Specified',0,0,2813,-1,false
648,0,0,Java,0,0,0,1,false
956,0,0,C++,0,0,0,1,false
104,42,0,Other,1,0,29,1,false
11868,2343,0,PHP,0,0,29,1,false
15408,0,0,C#,0,0,0,1,false
124,212,0,Other,0,0,65,1,false
157,12688,0,'Not Specified',0,0,37,8,false
184,0,0,C,0,0,8,0,false
2419,955,0,JavaScript,0,0,65,3,false
61841,0,0,C#,0,0,27,2,false
157,12688,0,'Not Specified',0,0,37,8,false
157,0,0,C#,0,0,16,1,false
312,0,0,JavaScript,0,0,0,1,false
144,88,0,'Not Specified',0,0,65,1,false
185,1422,0,Ruby,0,0,27,20,false
56,42,0,'Not Specified',0,0,29,1,false
920,0,0,Java,0,0,35,2,false
27465,1609,0,JavaScript,0,0,57,8,false
2720,0,0,Objective-C,0,0,24,0,false
212,129,2,Other,0,0,33,1,true
192,3048,0,CSS,0,0,0,3,false
106,1611,0,JavaScript,0,0,71,1,false
178,492,26,CSS,2,0,53,1,true
3440,52,0,Other,0,0,35,1,false
1397,2024,0,C,0,0,107,1,false
100,572,0,Ruby,0,0,51,1,false
0,0,0,'Not Specified',0,0,2513,-1,false
156,0,0,'Not Specified',0,0,0,1,false
1148,11,0,JavaScript,0,0,0,1,false
192,3048,0,CSS,0,0,0,3,false
248,2047,0,Other,0,10,65,1,false
7352,3926,0,JavaScript,0,0,37,30,false
1692,47,0,JavaScript,0,0,34,1,false
136,0,0,C++,0,0,0,1,false
330,0,0,C++,0,0,41,2,false
128,0,0,Java,0,0,0,1,false
18839,780,0,CSS,0,0,45,1,false
18192,463,2,Objective-C,0,0,52,1,true
64,2165,0,Other,0,0,80,0,false
137,7316,0,JavaScript,0,0,47,15,false
116,0,0,'Not Specified',0,0,0,1,false
132,25,0,'Not Specified',0,1,10,1,false
0,0,0,'Not Specified',0,0,2943,-1,false
480,2900,0,'Not Specified',0,0,35,1,false
244,849,1,Other,1,4,30,1,false
122044,2314,0,JavaScript,0,0,15,1,false
128,0,0,'Not Specified',0,0,0,1,false
54094,672,0,Other,0,0,36,10,false
132,62,0,'Not Specified',0,0,39,1,false
505,137,1,C#,0,0,22,1,true
0,0,0,'Not Specified',0,1,171,-1,false
0,0,0,'Not Specified',0,0,7,-1,false
252,783,8,JavaScript,2,0,37,1,true
0,0,0,'Not Specified',0,0,2860,-1,false
2948,0,0,C,0,0,65,26,false
24020,0,0,Python,0,4,13,1,true
111,0,0,JavaScript,0,0,0,4,false
585,3551,0,CSS,0,0,37,10,false
4532,0,0,Java,0,0,0,2,false
248,0,0,Python,0,0,31,1,false
128,23,0,'Not Specified',0,0,0,1,false
2002,19327,0,Other,0,0,27,16,false
50258,14123,0,C++,0,0,49,30,false
0,1058,0,Python,0,0,84,1,true
313,0,0,Objective-C,0,0,0,5,true
171,58,0,CSS,0,0,48,1,true
127250,9043,0,JavaScript,0,0,42,4,true
27028,0,0,C,0,0,66,1,true
16405,4321,0,Ruby,0,0,48,30,true
9516,2482,0,JavaScript,0,0,48,6,true
110409,665,0,PHP,0,0,0,1,true
0,7,0,'Not Specified',0,0,0,1,true
11439,0,1,HTML,0,0,0,1,true
713,0,0,C,0,0,39,2,true
0,0,0,'Not Specified',0,0,25,-1,true
0,14254,0,PHP,0,0,0,30,true
5708,193,0,C,0,0,180,9,true
0,110,0,JavaScript,0,0,80,4,true
0,71,0,Other,0,0,49,1,true
89,32,0,Java,0,0,0,1,true
0,12,0,'Not Specified',0,0,0,1,true
0,0,0,Java,0,0,0,0,true
0,0,0,'Not Specified',0,0,25,1,true
1309,9389,0,JavaScript,0,0,45,19,true
136,0,0,JavaScript,0,0,121,2,true
1208,0,0,JavaScript,0,0,18,1,true
396,0,0,C++,0,0,11,1,true
0,0,0,'Not Specified',0,0,0,1,true
0,242,0,C,0,0,81,1,true
42,0,0,Java,0,0,119,2,true
1930,26377,0,JavaScript,0,0,109,30,true
65343,5059,0,C++,0,0,58,30,true
38673,3872,0,Python,0,0,298,30,true
0,0,0,Other,0,0,16,1,true
0,0,0,HTML,1,1,0,1,true
0,1084,0,C,0,0,0,1,true
0,0,0,JavaScript,0,0,0,1,true
1272,2318,2,Other,1,1,78,2,true
2518,0,0,Java,0,0,0,2,true
0,123,0,'Not Specified',0,0,107,1,true
0,0,0,'Not Specified',0,0,25,-1,true
6,0,0,Other,0,0,77,1,true
1185,11010,0,Other,0,0,0,8,true
0,584,0,'Not Specified',0,3,0,2,true
301,125,0,C++,0,0,88,1,true
0,0,0,'Not Specified',0,0,14,-1,true
231851,6555,0,C#,0,0,118,30,true
4,0,0,HTML,0,0,0,1,true
614529,0,0,C,0,0,28,30,true
0,0,0,Other,0,0,34,1,true
0,0,0,C#,0,0,0,1,true
2189,13650,0,Other,0,0,37,30,true
0,0,0,'Not Specified',0,0,0,-1,true
1639,106,0,Python,0,0,0,3,true
0,124,0,'Not Specified',0,0,110,1,true
0,11726,0,CSS,0,0,117,6,true
6,3207,0,PHP,0,0,67,1,true
0,0,0,'Not Specified',0,0,48,-1,true
1030207,10951,0,'Not Specified',0,0,52,30,true
0,442,1,JavaScript,0,0,71,1,true
0,0,0,'Not Specified',0,0,10,1,true
1564,12688,0,'Not Specified',0,0,37,8,true
10716,20,0,Java,0,0,13,4,true
5,0,0,Other,0,0,83,1,true
194,0,0,PHP,0,0,53,1,true
94495,0,0,Python,0,0,68,2,true
3,92,0,'Not Specified',0,0,84,1,true
0,0,0,Java,0,0,31,1,true
181,0,0,'Not Specified',0,0,34,4,true
0,50,0,CSS,0,0,0,1,true
1361,3580,0,JavaScript,0,0,27,1,true
615,3052,0,Java,0,0,30,2,true
0,0,0,'Not Specified',0,0,36,-1,true
5287,0,0,Other,0,0,0,1,true
0,0,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,0,1,true
0,0,0,HTML,0,0,0,2,true
1564,12688,0,'Not Specified',0,0,37,8,true
1861,3193,0,HTML,0,0,63,14,true
403,0,0,Objective-C,0,0,64,5,true
0,0,0,Java,0,0,46,1,true
412,584,0,C,0,0,98,6,true
13127,1106,0,'Not Specified',0,0,33,6,true
21772,846,0,C,0,0,49,1,true
0,0,0,Other,0,0,0,1,true
0,649,0,PHP,0,0,55,1,true
1499,574,0,'Not Specified',0,0,0,1,true
2320,416,0,C,0,0,29,1,true
0,0,0,'Not Specified',0,0,0,2,true
577010,0,0,Java,0,0,23,30,true
10721,7679,0,JavaScript,0,0,92,1,true
0,0,0,Java,0,0,24,1,true
801,52,0,Other,0,0,37,2,true
0,2182,0,Java,0,0,61,1,true
128,0,0,JavaScript,0,0,31,1,true
39,984,1,Other,0,0,23,1,true
607,668,0,Other,0,0,0,4,true
155,20,2,JavaScript,0,0,29,1,true
101545,15877,0,C,0,0,51,30,true
0,41,0,Other,0,0,22,1,true
1307,1072,0,PHP,0,0,26,20,true
0,0,0,Other,0,0,7,0,true
0,0,0,Python,0,0,0,1,true
3,1830,0,'Not Specified',1,0,64,1,true
6576,4420,0,Python,0,0,48,28,true
14,4,0,'Not Specified',0,0,0,1,true
127329,2102,0,C++,0,0,47,30,true
0,0,0,'Not Specified',0,0,56,-1,true
0,16,0,'Not Specified',0,0,0,1,true
1083,17,0,C#,0,0,0,1,true
163,13781,0,Other,0,0,0,9,true
3261,10247,0,Java,0,0,43,1,true
6857,0,0,C,0,0,64,2,true
1007,131,0,CSS,0,0,25,0,true
359,13836,0,JavaScript,0,0,0,0,true
645865,0,0,'Not Specified',0,0,0,1,true
0,12,0,'Not Specified',0,0,0,1,true
61,2056,0,C,0,0,72,1,true
17775,4610,0,JavaScript,0,0,0,1,true
0,0,0,'Not Specified',0,0,21,-1,true
161,0,0,C#,0,0,0,1,true
0,11,0,'Not Specified',0,0,0,1,true
465,6011,0,JavaScript,0,0,0,8,true
1278,11598,0,Ruby,0,0,0,9,true
55,0,0,PHP,0,0,51,1,true
6026,7519,1,HTML,0,0,20,1,true
10,84,0,C++,0,0,67,1,true
0,43,0,'Not Specified',0,0,35,1,true
1842,0,0,JavaScript,0,0,0,1,true
30,214,2,Python,0,0,58,1,true
3,2104,17,'Not Specified',10,49,36,2,true
1190,5126,0,Java,0,0,0,21,true
36,925,0,JavaScript,0,0,40,5,true
0,0,0,'Not Specified',0,0,0,-1,true
164,0,0,JavaScript,0,0,29,1,true
9,61,1,Ruby,0,0,76,1,true
0,0,0,'Not Specified',0,0,0,-1,true
30611,4613,0,JavaScript,0,0,32,30,true
19779,40748,0,Objective-C,0,0,62,6,true
438,0,0,Python,0,0,0,1,true
91038,5007,0,Java,0,0,28,30,true
0,34,0,'Not Specified',0,0,21,1,true
0,29,0,Other,0,0,19,1,true
53776,0,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,5,-1,true
0,0,0,'Not Specified',0,0,9,-1,true
0,0,0,'Not Specified',0,0,9,-1,true
1159,0,0,JavaScript,0,0,0,1,true
1654,1042,0,JavaScript,0,0,38,2,true
1416,2232,0,Other,0,0,66,6,true
29935,3320,0,HTML,0,0,17,30,true
15694,5936,0,C++,0,0,55,2,true
6,0,0,JavaScript,0,0,23,1,true
12341,0,0,Other,0,0,66,30,true
56970,0,0,JavaScript,0,0,0,2,true
7,0,0,PHP,0,0,15,1,true
83,4615,0,PHP,0,0,22,12,true
547,12690,0,'Not Specified',0,0,37,9,true
44920,0,0,Python,0,0,46,0,true
97,0,0,Java,0,0,57,1,true
1344,0,0,Java,0,0,12,0,true
557,0,0,Other,0,0,0,1,true
125,0,0,Java,0,0,0,1,true
45055,63796,0,Objective-C,0,0,69,30,true
8,3472,0,JavaScript,0,0,125,1,true
0,19,0,'Not Specified',0,0,11,1,true
44168,0,0,C++,0,0,0,30,true
55,0,0,PHP,0,0,48,9,true
3072,13,0,Java,0,0,47,1,true
36,0,0,Other,0,0,0,1,true
0,24,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,22,-1,true
2415,0,0,PHP,0,0,17,1,true
29,769,0,C#,0,0,67,1,true
32906,2783,0,HTML,0,0,20,30,true
19,260,1,JavaScript,0,0,24,1,true
0,77,0,'Not Specified',0,0,15,1,true
236,7912,0,PHP,0,0,13,15,true
18,78,0,C,0,0,0,1,true
17,260,0,JavaScript,0,0,0,1,true
243,0,0,JavaScript,0,0,45,12,true
0,0,0,'Not Specified',0,0,4,-1,true
2040,0,0,C++,0,0,0,1,true
13957,0,0,JavaScript,0,0,21,8,true
0,0,0,'Not Specified',0,0,56,-1,true
19,0,0,JavaScript,0,0,0,1,true
11,0,0,C#,1,0,0,1,true
0,6,0,'Not Specified',0,0,0,1,true
10781,0,2,Other,0,0,77,2,true
46574,20524,0,JavaScript,0,0,67,30,true
2391,396,0,Java,0,0,104,2,true
18,0,0,HTML,0,0,0,1,true
4,22,0,HTML,0,0,0,1,true
0,0,0,'Not Specified',0,0,0,-1,true
0,0,0,'Not Specified',0,0,0,-1,true
3,63,0,'Not Specified',0,0,43,1,true
15,0,0,HTML,0,0,0,1,true
20,581,2,JavaScript,0,0,32,1,true
15992,244,0,HTML,0,0,25,1,true
2284,525,0,HTML,0,0,96,3,true
1128,3091,0,Objective-C,0,0,164,20,true
1903357,0,0,Java,0,0,0,30,true
1278,3980,0,JavaScript,0,0,46,21,true
104,0,0,Other,0,0,0,1,false
163,4747,0,Python,0,0,43,3,false
108,13,0,'Not Specified',0,0,0,1,false
447,0,0,C++,0,0,0,8,false
9371,2406,0,JavaScript,0,0,93,30,false
144,20,0,JavaScript,0,0,9,2,false
51,148,1,Other,0,0,28,1,true
56,0,0,'Not Specified',0,0,0,-1,false
108,3169,0,'Not Specified',0,0,20,1,false
1436,3877,0,JavaScript,0,0,99,6,false
89,0,0,C++,0,0,41,2,false
56,0,0,'Not Specified',0,0,15,-1,false
3160,0,0,C++,0,0,0,5,false
156,687,1,C++,0,0,76,0,false
104,33,0,'Not Specified',0,0,18,1,false
69,0,0,PHP,0,0,0,1,false
142,1366,0,Other,0,0,37,2,false
71,799,0,Other,0,0,64,2,false
7716,0,0,Ruby,0,0,10,1,false
156,320,0,JavaScript,0,0,27,1,false
144,33,0,Java,0,0,15,1,false
822,0,0,C++,0,0,34,14,false
2470,0,0,Ruby,0,0,57,3,false
144,76,0,'Not Specified',0,0,43,1,false
69,7475,0,'Not Specified',0,0,58,1,false
144,0,0,Ruby,0,0,39,1,false
125,0,0,Other,1,0,0,4,false
104,0,0,'Not Specified',0,0,0,1,false
104,0,0,'Not Specified',0,0,76,1,false
7744,0,0,Python,0,0,0,1,false
56,0,0,'Not Specified',0,0,0,-1,false
167,20211,0,JavaScript,0,0,31,2,false
104,0,0,'Not Specified',0,0,0,0,false
39701,3957,0,C++,0,0,26,30,false
118,128,1,Other,1,1,33,2,true
56,0,0,'Not Specified',0,1,7,-1,false
18604,509,0,JavaScript,0,0,22,3,false
526,0,0,PHP,0,0,93,1,false
68,1745,0,PHP,0,0,105,2,false
977,0,1,Ruby,8,1,119,5,false
8851,1946,0,JavaScript,0,0,43,12,false
1467,0,0,C++,0,0,29,7,false
112,59,0,Ruby,0,0,0,1,false
396,0,0,C,0,0,0,1,false
19887,3790,0,Other,0,0,55,30,false
144,46,0,Other,0,0,29,1,false
146,2419,0,Java,0,0,163,1,false
704,0,0,C++,0,0,0,5,false
116,328,0,C++,0,0,120,1,false
340554,1542,0,Other,0,0,56,20,false
277,541,0,Python,0,0,93,1,false
113,4913,0,JavaScript,0,0,55,2,false
421,263,0,JavaScript,0,0,0,1,false
100,0,0,Java,0,0,0,1,false
266,1903,0,JavaScript,0,0,24,6,false
17723,0,0,Other,0,0,61,3,false
104,0,0,'Not Specified',0,0,0,0,false
124,387,2,C#,1,0,25,1,false
16220,772,0,Ruby,0,0,37,30,false
116,0,0,Java,0,0,0,0,false
67,0,0,JavaScript,0,0,0,1,false
64,87,0,'Not Specified',0,0,22,1,false
108,0,0,'Not Specified',0,0,0,0,false
176,66,0,Ruby,0,0,35,1,false
128,44,0,Other,0,0,25,1,false
80,0,0,Python,0,0,35,1,false
70,0,0,'Not Specified',0,0,0,0,false
124,937,1,Other,1,0,39,1,false
6598,2781,0,Python,0,0,74,4,false
144,0,1,C++,0,0,21,1,false
140,9,0,C,0,0,0,0,false
260,0,0,Java,1,0,0,1,false
422,0,0,C,0,0,20,8,false
128,197,0,JavaScript,0,0,88,1,false
56,0,0,'Not Specified',0,0,0,-1,false
65,2106,0,'Not Specified',0,0,40,1,false
6306,0,0,Python,0,0,76,30,false
